Time,"Theta - radians (5 m, 20 degrees)","Theta - degrees (5 m, 20 degrees)","Theta - radians (5 m, 15 degrees)","Theta - degrees (5 m, 15 degrees)","Theta - radians (2.5 m, 20 degrees)","Theta - degrees (2.5 m, 20 degrees)","Theta - radians (2.5 m, 15 degrees)","Theta - degrees (2.5 m, 15 degrees)"
80,9.119382089,0.159163243,6.839536567,0.119372432,5.112807316,0.089235322,3.834605487,0.066926491
80.0125,9.429468281,0.164575268,7.072101211,0.123431451,4.632762746,0.080856963,3.474572059,0.060642723
80.01875,9.583434391,0.167262484,7.187575793,0.125446863,4.391657981,0.076648891,3.293743486,0.057486669
80.04615385,10.24969932,0.178891,7.68727449,0.13416825,3.327061884,0.058068184,2.495296413,0.043551138
80.05,10.34202526,0.180502392,7.756518944,0.135376794,3.176789058,0.055445429,2.382591793,0.041584072
80.025,9.736666773,0.169936893,7.30250008,0.12745267,4.149880753,0.072429083,3.112410565,0.054321812
80.05,10.34202526,0.180502392,7.756518944,0.135376794,3.176789058,0.055445429,2.382591793,0.041584072
80.05,10.34202526,0.180502392,7.756518944,0.135376794,3.176789058,0.055445429,2.382591793,0.041584072
80.05,10.34202526,0.180502392,7.756518944,0.135376794,3.176789058,0.055445429,2.382591793,0.041584072
80.0625,10.63999987,0.18570303,7.979999899,0.139277273,2.687175344,0.046900057,2.015381508,0.035175043
80.06875,10.78777093,0.188282122,8.090828195,0.141211591,2.441732524,0.042616272,1.831299393,0.031962204
80.09615385,11.42579095,0.199417672,8.569343212,0.149563254,1.361648235,0.023765245,1.021236176,0.017823934
80.1,11.51401319,0.20095744,8.635509895,0.15071808,1.209663684,0.021112614,0.907247763,0.015834461
80.075,10.93471606,0.190846798,8.201037042,0.143135098,2.195915818,0.038325961,1.646936864,0.028744471
80.1,11.51401319,0.20095744,8.635509895,0.15071808,1.209663684,0.021112614,0.907247763,0.015834461
80.1,11.51401319,0.20095744,8.635509895,0.15071808,1.209663684,0.021112614,0.907247763,0.015834461
80.1,11.51401319,0.20095744,8.635509895,0.15071808,1.209663684,0.021112614,0.907247763,0.015834461
80.1125,11.79841674,0.205921219,8.848812551,0.154440914,0.715275122,0.012483906,0.536456342,0.009362929
80.11875,11.93926897,0.208379554,8.954451725,0.156284665,0.467897623,0.008166354,0.350923217,0.006124766
80.14615385,12.54591906,0.218967595,9.409439296,0.164225696,-0.617098672,-0.010770404,-0.462824004,-0.008077803
80.15,12.6296055,0.220428199,9.472204123,0.165321149,-0.769306717,-0.013426935,-0.576980038,-0.010070201
80.125,12.0792071,0.210821935,9.059405328,0.158116451,0.220448478,0.003847552,0.165336358,0.002885664
80.15,12.6296055,0.220428199,9.472204123,0.165321149,-0.769306717,-0.013426935,-0.576980038,-0.010070201
80.15,12.6296055,0.220428199,9.472204123,0.165321149,-0.769306717,-0.013426935,-0.576980038,-0.010070201
80.15,12.6296055,0.220428199,9.472204123,0.165321149,-0.769306717,-0.013426935,-0.576980038,-0.010070201
80.1625,12.89904497,0.225130805,9.674283724,0.168848104,-1.263629072,-0.022054488,-0.947721804,-0.016540866
80.16875,13.03228847,0.227456343,9.774216355,0.170592257,-1.510518931,-0.026363529,-1.132889198,-0.019772647
80.19615385,13.60459727,0.237445016,10.20344795,0.178083762,-2.58980295,-0.045200588,-1.942352212,-0.033900441
80.2,13.683338,0.238819301,10.2625035,0.179114476,-2.740744066,-0.047835008,-2.05555805,-0.035876256
80.175,13.1645342,0.229764466,9.873400652,0.17232335,-1.757177494,-0.030668533,-1.317883121,-0.0230014
80.2,13.683338,0.238819301,10.2625035,0.179114476,-2.740744066,-0.047835008,-2.05555805,-0.035876256
80.2,13.683338,0.238819301,10.2625035,0.179114476,-2.740744066,-0.047835008,-2.05555805,-0.035876256
80.2,13.683338,0.238819301,10.2625035,0.179114476,-2.740744066,-0.047835008,-2.05555805,-0.035876256
80.2125,13.93649368,0.243237701,10.45237026,0.182428276,-3.230159812,-0.056376924,-2.422619859,-0.042282693
80.21875,14.06147584,0.245419051,10.54610688,0.184064288,-3.474144485,-0.06063526,-2.605608364,-0.045476445
80.24615385,14.59664016,0.254759431,10.94748012,0.191069573,-4.537147879,-0.079188169,-3.402860909,-0.059391127
80.25,14.67004952,0.256040666,11.00253714,0.192030499,-4.685344052,-0.08177468,-3.514008039,-0.06133101
80.225,14.18538142,0.247581611,10.63903606,0.185686209,-3.717597186,-0.064884311,-2.788197889,-0.048663233
80.25,14.67004952,0.256040666,11.00253714,0.192030499,-4.685344052,-0.08177468,-3.514008039,-0.06133101
80.25,14.67004952,0.256040666,11.00253714,0.192030499,-4.685344052,-0.08177468,-3.514008039,-0.06133101
80.25,14.67004952,0.256040666,11.00253714,0.192030499,-4.685344052,-0.08177468,-3.514008039,-0.06133101
80.2625,14.90568146,0.260153219,11.17926109,0.195114914,-5.165060829,-0.090147318,-3.873795622,-0.067610488
80.26875,15.0217901,0.262179697,11.26634257,0.196634773,-5.403751218,-0.094313251,-4.052813414,-0.070734938
80.29615385,15.51718872,0.270826034,11.63789154,0.203119525,-6.440065059,-0.112400339,-4.830048794,-0.084300254
80.3,15.58490714,0.272007943,11.68868036,0.204005957,-6.584065152,-0.114913615,-4.938048864,-0.086185211
80.275,15.13674864,0.264186102,11.35256148,0.198139576,-5.641614168,-0.098464742,-4.231210626,-0.073848557
80.3,15.58490714,0.272007943,11.68868036,0.204005957,-6.584065152,-0.114913615,-4.938048864,-0.086185211
80.3,15.58490714,0.272007943,11.68868036,0.204005957,-6.584065152,-0.114913615,-4.938048864,-0.086185211
80.3,15.58490714,0.272007943,11.68868036,0.204005957,-6.584065152,-0.114913615,-4.938048864,-0.086185211
80.3125,15.80186121,0.275794506,11.85139591,0.20684588,-7.049385574,-0.123034989,-5.287039181,-0.092276241
80.31875,15.90852764,0.277656186,11.93139573,0.20824214,-7.280444424,-0.127067726,-5.460333318,-0.095300795
80.34615385,16.3617341,0.285566131,12.27130058,0.214174599,-8.279921127,-0.144511885,-6.209940845,-0.108383914
80.35,16.4234299,0.286642926,12.31757243,0.214982195,-8.418315091,-0.146927316,-6.313736318,-0.110195487
80.325,16.01397608,0.279496609,12.01048206,0.209622457,-7.510388469,-0.131081007,-5.632791352,-0.098310755
80.35,16.4234299,0.286642926,12.31757243,0.214982195,-8.418315091,-0.146927316,-6.313736318,-0.110195487
80.35,16.4234299,0.286642926,12.31757243,0.214982195,-8.418315091,-0.146927316,-6.313736318,-0.110195487
80.35,16.4234299,0.286642926,12.31757243,0.214982195,-8.418315091,-0.146927316,-6.313736318,-0.110195487
80.3625,16.62064346,0.290084952,12.46548259,0.217563714,-8.864682741,-0.154717901,-6.648512056,-0.116038426
80.36875,16.71734522,0.291772716,12.53800892,0.218829537,-9.085847522,-0.158577955,-6.814385642,-0.118933466
80.39615385,17.12613971,0.298907526,12.84460478,0.224180645,-10.03870021,-0.175208371,-7.52902516,-0.131406279
80.4,17.18151071,0.299873932,12.88613303,0.224905449,-10.17013289,-0.177502304,-7.62759967,-0.133126728
80.375,16.81276707,0.293438142,12.60957531,0.220078606,-9.305621051,-0.162413726,-6.979215788,-0.121810295
80.4,17.18151071,0.299873932,12.88613303,0.224905449,-10.17013289,-0.177502304,-7.62759967,-0.133126728
80.4,17.18151071,0.299873932,12.88613303,0.224905449,-10.17013289,-0.177502304,-7.62759967,-0.133126728
80.4,17.18151071,0.299873932,12.88613303,0.224905449,-10.17013289,-0.177502304,-7.62759967,-0.133126728
80.4125,17.3580178,0.302954562,13.01851335,0.227215922,-10.59317694,-0.184885816,-7.944882706,-0.138664362
80.41875,17.44428126,0.304460144,13.08321094,0.228345108,-10.80228201,-0.188535388,-8.101711507,-0.141401541
80.44615385,17.8066615,0.310784872,13.35499613,0.233088654,-11.69918035,-0.204189217,-8.774385265,-0.153141913
80.45,17.85543648,0.311636156,13.39157736,0.233727117,-11.82236476,-0.20633919,-8.866773573,-0.154754393
80.425,17.52920914,0.305942415,13.14690686,0.229456811,-11.009733,-0.192156091,-8.257299749,-0.144117068
80.45,17.85543648,0.311636156,13.39157736,0.233727117,-11.82236476,-0.20633919,-8.866773573,-0.154754393
80.45,17.85543648,0.311636156,13.39157736,0.233727117,-11.82236476,-0.20633919,-8.866773573,-0.154754393
80.45,17.85543648,0.311636156,13.39157736,0.233727117,-11.82236476,-0.20633919,-8.866773573,-0.154754393
80.4625,18.01037259,0.314340301,13.50777944,0.235755226,-12.21794276,-0.213243329,-9.16345707,-0.159932497
80.46875,18.08577521,0.315656325,13.56433141,0.236742244,-12.41294056,-0.216646683,-9.309705418,-0.162485012
80.49615385,18.39996627,0.321139994,13.7999747,0.240854995,-13.24510213,-0.231170642,-9.933826597,-0.173377981
80.5,18.44190634,0.321871986,13.83142976,0.24140399,-13.35883205,-0.233155603,-10.01912403,-0.174866703
80.475,18.15979315,0.316948182,13.61984486,0.237711136,-12.60603765,-0.220016863,-9.454528236,-0.165012647
80.5,18.44190634,0.321871986,13.83142976,0.24140399,-13.35883205,-0.233155603,-10.01912403,-0.174866703
80.5,18.44190634,0.321871986,13.83142976,0.24140399,-13.35883205,-0.233155603,-10.01912403,-0.174866703
80.5,18.44190634,0.321871986,13.83142976,0.24140399,-13.35883205,-0.233155603,-10.01912403,-0.174866703
80.5125,18.57451257,0.324186401,13.93088443,0.243139801,-13.72307049,-0.239512764,-10.29230287,-0.179634573
80.51875,18.63868504,0.325306422,13.97901378,0.243979817,-13.9020516,-0.242636573,-10.4265387,-0.18197743
80.54615385,18.90314801,0.329922172,14.17736101,0.247441629,-14.66132787,-0.255888444,-10.99599591,-0.191916333
80.55,18.93804775,0.330531287,14.20353581,0.247898465,-14.76448965,-0.257688957,-11.07336724,-0.193266718
80.525,18.7014305,0.326401537,14.02607288,0.244801153,-14.07890399,-0.24572323,-10.55917799,-0.184292422
80.55,18.93804775,0.330531287,14.20353581,0.247898465,-14.76448965,-0.257688957,-11.07336724,-0.193266718
80.55,18.93804775,0.330531287,14.20353581,0.247898465,-14.76448965,-0.257688957,-11.07336724,-0.193266718
80.55,18.93804775,0.330531287,14.20353581,0.247898465,-14.76448965,-0.257688957,-11.07336724,-0.193266718
80.5625,19.0476746,0.332444637,14.28575595,0.249333478,-15.09382193,-0.263436889,-11.32036645,-0.197577667
80.56875,19.10030261,0.333363169,14.32522696,0.250022377,-15.25503377,-0.266250567,-11.44127532,-0.199687925
80.59615385,19.31374215,0.337088391,14.48530661,0.252816294,-15.93398991,-0.278100587,-11.95049243,-0.20857544
80.6,19.34143061,0.337571646,14.50607296,0.253178735,-16.02557339,-0.27969902,-12.01918004,-0.209774265
80.575,19.15146826,0.334256178,14.36360119,0.250692133,-15.41390971,-0.269023475,-11.56043228,-0.201767606
80.6,19.34143061,0.337571646,14.50607296,0.253178735,-16.02557339,-0.27969902,-12.01918004,-0.209774265
80.6,19.34143061,0.337571646,14.50607296,0.253178735,-16.02557339,-0.27969902,-12.01918004,-0.209774265
80.6,19.34143061,0.337571646,14.50607296,0.253178735,-16.02557339,-0.27969902,-12.01918004,-0.209774265
80.6125,19.42754114,0.339074558,14.57065585,0.254305919,-16.31677467,-0.284781441,-12.237581,-0.213586081
80.61875,19.4683669,0.339787102,14.60127518,0.254840327,-16.45863865,-0.287257435,-12.34397899,-0.215443076
80.64615385,19.62973758,0.342603552,14.72230319,0.256952664,-17.05062632,-0.297589569,-12.78796974,-0.223192177
80.65,19.65007915,0.34295858,14.73755937,0.257218935,-17.12973472,-0.298970271,-12.84730104,-0.224227703
80.625,19.50770213,0.340473632,14.6307766,0.255355224,-16.59798243,-0.289689443,-12.44848683,-0.217267082
80.65,19.65007915,0.34295858,14.73755937,0.257218935,-17.12973472,-0.298970271,-12.84730104,-0.224227703
80.65,19.65007915,0.34295858,14.73755937,0.257218935,-17.12973472,-0.298970271,-12.84730104,-0.224227703
80.65,19.65007915,0.34295858,14.73755937,0.257218935,-17.12973472,-0.298970271,-12.84730104,-0.224227703
80.6625,19.71225158,0.344043693,14.78418869,0.25803277,-17.37995357,-0.303337414,-13.03496517,-0.22750306
80.66875,19.74107514,0.344546759,14.80580636,0.258410069,-17.50108056,-0.305451478,-13.12581042,-0.229088609
80.69615385,19.84958658,0.346440641,14.88718993,0.259830481,-18.00030302,-0.314164554,-13.50022726,-0.235623415
80.7,19.86248162,0.346665702,14.89686121,0.259999276,-18.06616171,-0.315314005,-13.54962128,-0.236485504
80.675,19.76838729,0.345023446,14.82629047,0.258767584,-17.61952773,-0.307518772,-13.2146458,-0.230639079
80.7,19.86248162,0.346665702,14.89686121,0.259999276,-18.06616171,-0.315314005,-13.54962128,-0.236485504
80.7,19.86248162,0.346665702,14.89686121,0.259999276,-18.06616171,-0.315314005,-13.54962128,-0.236485504
80.7,19.86248162,0.346665702,14.89686121,0.259999276,-18.06616171,-0.315314005,-13.54962128,-0.236485504
80.7125,19.90041143,0.347327702,14.92530857,0.260495776,-18.27294797,-0.318923106,-13.70471098,-0.23919233
80.71875,19.91709161,0.347618826,14.93781871,0.260714119,-18.3721519,-0.320654541,-13.77911392,-0.240490906
80.74615385,19.9722123,0.348580864,14.97915923,0.261435648,-18.77372076,-0.32766324,-14.08029057,-0.24574743
80.75,19.97759766,0.348674856,14.98319825,0.261506142,-18.82568485,-0.328570185,-14.11926364,-0.246427638
80.725,19.93224689,0.347883336,14.94918517,0.260912502,-18.46854262,-0.322336877,-13.85140697,-0.241752658
80.75,19.97759766,0.348674856,14.98319825,0.261506142,-18.82568485,-0.328570185,-14.11926364,-0.246427638
80.75,19.97759766,0.348674856,14.98319825,0.261506142,-18.82568485,-0.328570185,-14.11926364,-0.246427638
80.75,19.97759766,0.348674856,14.98319825,0.261506142,-18.82568485,-0.328570185,-14.11926364,-0.246427638
80.7625,19.99109907,0.3489105,14.9933243,0.261682875,-18.98701368,-0.331385904,-14.24026026,-0.248539428
80.76875,19.99555417,0.348988256,14.99666563,0.261741192,-19.06332314,-0.332717755,-14.29749235,-0.249538316
80.79615385,19.99701414,0.349013737,14.99776061,0.261760303,-19.36330624,-0.337953448,-14.52247968,-0.253465086
80.8,19.99486344,0.3489762,14.99614758,0.26173215,-19.4008669,-0.338609005,-14.55065017,-0.253956754
80.775,19.99847837,0.349039293,14.99885877,0.26177947,-19.13671356,-0.33399866,-14.35253517,-0.250498995
80.8,19.99486344,0.3489762,14.99614758,0.26173215,-19.4008669,-0.338609005,-14.55065017,-0.253956754
80.8,19.99486344,0.3489762,14.99614758,0.26173215,-19.4008669,-0.338609005,-14.55065017,-0.253956754
80.8,19.99486344,0.3489762,14.99614758,0.26173215,-19.4008669,-0.338609005,-14.55065017,-0.253956754
80.8125,19.98387032,0.348784334,14.98790274,0.261588251,-19.51515857,-0.340603771,-14.63636892,-0.255452828
80.81875,19.97607852,0.348648342,14.98205889,0.261486256,-19.56782633,-0.341522997,-14.67586975,-0.256142248
80.84615385,19.92387061,0.347737142,14.94290296,0.260802856,-19.76328624,-0.344934416,-14.82246468,-0.258700812
80.85,19.91419438,0.34756826,14.93564579,0.260676195,-19.78607567,-0.345332166,-14.83955675,-0.258999125
80.825,19.9667573,0.348485656,14.97506798,0.261364242,-19.61749781,-0.342389928,-14.71312336,-0.256792446
80.85,19.91419438,0.34756826,14.93564579,0.260676195,-19.78607567,-0.345332166,-14.83955675,-0.258999125
80.85,19.91419438,0.34756826,14.93564579,0.260676195,-19.78607567,-0.345332166,-14.83955675,-0.258999125
80.85,19.91419438,0.34756826,14.93564579,0.260676195,-19.78607567,-0.345332166,-14.83955675,-0.258999125
80.8625,19.87876058,0.346949823,14.90907044,0.260212368,-19.85221103,-0.346486446,-14.88915827,-0.259864835
80.86875,19.85876004,0.346600748,14.89407003,0.259950561,-19.88072138,-0.346984046,-14.91054104,-0.260238034
80.89615385,19.75313998,0.34475733,14.81485499,0.258567998,-19.96974415,-0.348537786,-14.97730811,-0.26140334
80.9,19.73598562,0.34445793,14.80198921,0.258343448,-19.9775392,-0.348673836,-14.9831544,-0.261505377
80.875,19.83723907,0.346225136,14.8779293,0.259668852,-19.90618754,-0.347428514,-14.92964065,-0.260571386
80.9,19.73598562,0.34445793,14.80198921,0.258343448,-19.9775392,-0.348673836,-14.9831544,-0.261505377
80.9,19.73598562,0.34445793,14.80198921,0.258343448,-19.9775392,-0.348673836,-14.9831544,-0.261505377
80.9,19.73598562,0.34445793,14.80198921,0.258343448,-19.9775392,-0.348673836,-14.9831544,-0.261505377
80.9125,19.67628469,0.343415952,14.75721352,0.257561964,-19.99487066,-0.348976327,-14.996153,-0.261732245
80.91875,19.64417337,0.342855504,14.73313003,0.257141628,-19.99894443,-0.349047427,-14.99920832,-0.26178557
80.94615385,19.48565848,0.340088897,14.61424386,0.255066673,-19.98065834,-0.348728275,-14.98549376,-0.261546206
80.95,19.46111,0.339660446,14.5958325,0.254745334,-19.97338269,-0.348601291,-14.98003702,-0.261450968
80.925,19.61055805,0.342268806,14.70791854,0.256701605,-19.99995589,-0.349065081,-14.99996692,-0.26179881
80.95,19.46111,0.339660446,14.5958325,0.254745334,-19.97338269,-0.348601291,-14.98003702,-0.261450968
80.95,19.46111,0.339660446,14.5958325,0.254745334,-19.97338269,-0.348601291,-14.98003702,-0.261450968
80.95,19.46111,0.339660446,14.5958325,0.254745334,-19.97338269,-0.348601291,-14.98003702,-0.261450968
80.9625,19.37743436,0.33820003,14.53307577,0.253650023,-19.94174054,-0.348049031,-14.9563054,-0.261036773
80.96875,19.33336954,0.337430954,14.50002716,0.253073216,-19.92133782,-0.347692936,-14.94100337,-0.260769702
80.99615385,19.12273623,0.333754709,14.34205217,0.250316032,-19.79592195,-0.345504016,-14.84694146,-0.259128012
81,19.09091388,0.333199304,14.31818541,0.249899478,-19.77364683,-0.345115242,-14.83023512,-0.258836432
80.975,19.28782453,0.336636044,14.46586839,0.252477033,-19.89788469,-0.347283602,-14.92341352,-0.260462702
81,19.09091388,0.333199304,14.31818541,0.249899478,-19.77364683,-0.345115242,-14.83023512,-0.258836432
81,19.09091388,0.333199304,14.31818541,0.249899478,-19.77364683,-0.345115242,-14.83023512,-0.258836432
81,19.09091388,0.333199304,14.31818541,0.249899478,-19.77364683,-0.345115242,-14.83023512,-0.258836432
81.0125,18.98367336,0.331327604,14.23775502,0.248495703,-19.6933409,-0.343713639,-14.77000567,-0.25778523
81.01875,18.92787088,0.330353667,14.19590316,0.247765251,-19.64866149,-0.342933837,-14.73649612,-0.257200377
81.04615385,18.66615083,0.325785791,13.99961312,0.244339343,-19.4173439,-0.338896583,-14.56300792,-0.254172437
81.05,18.62721047,0.325106153,13.97040785,0.243829615,-19.38028743,-0.338249826,-14.53521557,-0.253687369
81.025,18.87061925,0.329354438,14.15296444,0.247015828,-19.60097342,-0.342101523,-14.70073006,-0.256576142
81.05,18.62721047,0.325106153,13.97040785,0.243829615,-19.38028743,-0.338249826,-14.53521557,-0.253687369
81.05,18.62721047,0.325106153,13.97040785,0.243829615,-19.38028743,-0.338249826,-14.53521557,-0.253687369
81.05,18.62721047,0.325106153,13.97040785,0.243829615,-19.38028743,-0.338249826,-14.53521557,-0.253687369
81.0625,18.49693035,0.322832336,13.87269776,0.242124252,-19.25210408,-0.336012604,-14.43907806,-0.252009453
81.06875,18.42966352,0.321658309,13.82224764,0.241243731,-19.18358548,-0.334816729,-14.38768911,-0.251112547
81.09615385,18.11813863,0.316221173,13.58860397,0.23716588,-18.84863123,-0.328970674,-14.13647342,-0.246728006
81.1,18.07227099,0.315420632,13.55420325,0.236565474,-18.79715627,-0.328072267,-14.0978672,-0.2460542
81.075,18.36098569,0.320459654,13.77073927,0.240344741,-19.11212943,-0.333569586,-14.33409707,-0.250177189
81.1,18.07227099,0.315420632,13.55420325,0.236565474,-18.79715627,-0.328072267,-14.0978672,-0.2460542
81.1,18.07227099,0.315420632,13.55420325,0.236565474,-18.79715627,-0.328072267,-14.0978672,-0.2460542
81.1,18.07227099,0.315420632,13.55420325,0.236565474,-18.79715627,-0.328072267,-14.0978672,-0.2460542
81.1125,17.91958938,0.312755835,13.43969203,0.234566876,-18.62235068,-0.325021334,-13.96676301,-0.243766
